amazon ID,Title,platform,ebay,amazon_search,Minimum Price,amazon_individual_id
,Minnesota Fats: Pool Legend,SEGA Saturn,Minnesota Fats: Pool Legend SEGA Saturn,,14.00560224,ebay_search_result
,Mortal Kombat II,SEGA Saturn,Mortal Kombat II SEGA Saturn,,12.11466955,ebay_search_result
,NBA Jam Tournament Edition,SEGA Saturn,NBA Jam Tournament Edition SEGA Saturn,,27.79247719,ebay_search_result
,Primal Rage,SEGA Saturn,Primal Rage SEGA Saturn,,28.00414876,ebay_search_result
,Rampage World Tour,SEGA Saturn,Rampage World Tour SEGA Saturn,,50.00388065,ebay_search_result
,Rayman,SEGA Saturn,Rayman SEGA Saturn,,12.11466955,ebay_search_result
,Road Rash,SEGA Saturn,Road Rash SEGA Saturn,,12.11466955,ebay_search_result
,Rox,SEGA Saturn,Rox SEGA Saturn,,35.20803788,ebay_search_result
,Scud: The Disposable Assassin,SEGA Saturn,Scud: The Disposable Assassin SEGA Saturn,,19.99590768,ebay_search_result
,Mega Man 4,PlayStation 3,Mega Man 4 PlayStation 3,,0,ebay_search_result
,Shining Force III,SEGA Saturn,Shining Force III SEGA Saturn,,10.56241136,ebay_search_result
,Space Harrier,SEGA Saturn,Space Harrier SEGA Saturn,,12.11466955,ebay_search_result
,Space Invaders,SEGA Saturn,Space Invaders SEGA Saturn,,5.00250478,ebay_search_result
,Street Fighter Alpha 3,SEGA Saturn,Street Fighter Alpha 3 SEGA Saturn,,0,ebay_search_result
,Street Fighter Alpha: Warriors&apos; Dreams,SEGA Saturn,Street Fighter Alpha: Warriors&apos; Dreams SEGA Saturn,,0,ebay_search_result
,Street Racer,SEGA Saturn,Street Racer SEGA Saturn,,12.84846432,ebay_search_result
,Super Puzzle Fighter II Turbo,SEGA Saturn,Super Puzzle Fighter II Turbo SEGA Saturn,,19.27622434,ebay_search_result
,Tetris Plus,SEGA Saturn,Tetris Plus SEGA Saturn,,9.003097461,ebay_search_result
,Tomb Raider,SEGA Saturn,Tomb Raider SEGA Saturn,,14.9934029,ebay_search_result
,Ultimate Mortal Kombat 3,SEGA Saturn,Ultimate Mortal Kombat 3 SEGA Saturn,,20.04529772,ebay_search_result
,Midnight Club II,PlayStation 3,Midnight Club II PlayStation 3,,0,ebay_search_result
,Virtua Cop,SEGA Saturn,Virtua Cop SEGA Saturn,,5.72218812,ebay_search_result
,Virtual Casino,SEGA Saturn,Virtual Casino SEGA Saturn,,2.0038242,ebay_search_result
,World Cup Golf: Hyatt Dorado Beach,SEGA Saturn,World Cup Golf: Hyatt Dorado Beach SEGA Saturn,,0,ebay_search_result
,Zoop,SEGA Saturn,Zoop SEGA Saturn,,29.76807852,ebay_search_result
,Avenging Spirit,Xbox Series,Avenging Spirit Xbox Series,,0,ebay_search_result
,Max Payne 2: The Fall of Max Payne,Xbox Series,Max Payne 2: The Fall of Max Payne Xbox Series,,0,ebay_search_result
,Otogi 2: Immortal Warriors,Xbox Series,Otogi 2: Immortal Warriors Xbox Series,,0,ebay_search_result
,Otogi: Myth of Demons,Xbox Series,Otogi: Myth of Demons Xbox Series,,0,ebay_search_result
,TimeSplitters: Future Perfect,Xbox Series,TimeSplitters: Future Perfect Xbox Series,,0,ebay_search_result
,Rampart ,SNES,Rampart SNES,,9.08071037,ebay_search_result
,MLB 09: The Show,PlayStation 3,MLB 09: The Show PlayStation 3,,0.987800662,ebay_search_result
,Chuck Rock ,SNES,Chuck Rock SNES,,1.248862265,ebay_search_result
,The Addams Family ,SNES,The Addams Family SNES,,15.00045862,ebay_search_result
,Aero the Acro-Bat 2 ,SNES,Aero the Acro-Bat 2 SNES,,14.9934029,ebay_search_result
,Aero the Acro-Bat ,SNES,Aero the Acro-Bat SNES,,8.988986023,ebay_search_result
,Ardy Lightfoot ,SNES,Ardy Lightfoot SNES,,7.225056269,ebay_search_result
,Ballz 3D: Fighting at its Ballziest ,SNES,Ballz 3D: Fighting at its Ballziest SNES,,0,ebay_search_result
,Battletoads / Double Dragon ,SNES,Battletoads / Double Dragon SNES,,27.00929238,ebay_search_result
,Best of the Best Championship Karate ,SNES,Best of the Best Championship Karate SNES,,5.00250478,ebay_search_result
,Blackthorne ,SNES,Blackthorne SNES,,33.34532806,ebay_search_result
,BreakThru! ,SNES,BreakThru! SNES,,5.404680764,ebay_search_result
,Mortal Kombat II,PlayStation 3,Mortal Kombat II PlayStation 3,,0,ebay_search_result
,Breath of Fire II ,SNES,Breath of Fire II SNES,,16.61621828,ebay_search_result
,Breath of Fire ,SNES,Breath of Fire SNES,,9.983842403,ebay_search_result
,Brutal: Paws of Fury ,SNES,Brutal: Paws of Fury SNES,,9.751003676,ebay_search_result
,Bubsy II ,SNES,Bubsy II SNES,,6.808768848,ebay_search_result
,Bust-A-Move ,SNES,Bust-A-Move SNES,,6.300757079,ebay_search_result
,Cannon Fodder ,SNES,Cannon Fodder SNES,,16.66560831,ebay_search_result
,Cannondale Cup ,SNES,Cannondale Cup SNES,,15.995315,ebay_search_result
,Captain America and the Avengers ,SNES,Captain America and the Avengers SNES,,4.00059268,ebay_search_result
,Captain Novolin ,SNES,Captain Novolin SNES,,430.0954639,ebay_search_result
,Championship Pool ,SNES,Championship Pool SNES,,3.019847738,ebay_search_result
,Cocoto: Fishing Master ,PlayStation 2,Cocoto: Fishing Master PlayStation 2,,0.987800662,ebay_search_result
,Mr. Driller,PlayStation 3,Mr. Driller PlayStation 3,,0,ebay_search_result
,The Chessmaster ,SNES,The Chessmaster SNES,,3.35852225,ebay_search_result
,College Slam ,SNES,College Slam SNES,,1.509923869,ebay_search_result
,Contra III: The Alien Wars ,SNES,Contra III: The Alien Wars SNES,,12.97546726,ebay_search_result
,Cool Spot ,SNES,Cool Spot SNES,,10.2801826,ebay_search_result
,Cutthroat Island ,SNES,Cutthroat Island SNES,,4.988393342,ebay_search_result
,Desert Strike: Return to the Gulf ,SNES,Desert Strike: Return to the Gulf SNES,,7.203889112,ebay_search_result
,Disney&apos;s Aladdin ,SNES,Disney&apos;s Aladdin SNES,,0,ebay_search_result
,Bonkers ,SNES,Bonkers SNES,,15.00045862,ebay_search_result
,Disney&apos;s Magical Quest 3 starring Mickey,,Disney&apos;s Magical Quest 3 starring Mickey ,,0,ebay_search_result
,Disney&apos;s Toy Story ,SNES,Disney&apos;s Toy Story SNES,,30.00797296,ebay_search_result
,Ms. Pac-Man Maze Madness,PlayStation 3,Ms. Pac-Man Maze Madness PlayStation 3,,0,ebay_search_result
,Donkey Kong Country 2: Diddy&apos;s Kong Quest ,SNES,Donkey Kong Country 2: Diddy&apos;s Kong Quest SNES,,0,ebay_search_result
,Donkey Kong Country 3: Dixie Kong&apos;s Double Trouble! ,SNES,Donkey Kong Country 3: Dixie Kong&apos;s Double Trouble! SNES,,0,ebay_search_result
,Donkey Kong Country: Blockbuster World Video Game Championship II ,SNES,Donkey Kong Country: Blockbuster World Video Game Championship II SNES,,0,ebay_search_result
,Donkey Kong Country ,SNES,Donkey Kong Country SNES,,3.400856564,ebay_search_result
,Doom ,SNES,Doom SNES,,10.00500956,ebay_search_result
,Dr. Mario ,SNES,Dr. Mario SNES,,1.114803604,ebay_search_result
,Dragon: The Bruce Lee Story ,SNES,Dragon: The Bruce Lee Story SNES,,12.00177804,ebay_search_result
,Dragon Warrior III ,SNES,Dragon Warrior III SNES,,0,ebay_search_result
,The Duel: Test Drive II ,SNES,The Duel: Test Drive II SNES,,9.003097461,ebay_search_result
,Earthworm Jim 2 ,SNES,Earthworm Jim 2 SNES,,6.427760021,ebay_search_result
,MX vs. ATV: Untamed,PlayStation 3,MX vs. ATV: Untamed PlayStation 3,,2.497724531,ebay_search_result
,Earthworm Jim ,SNES,Earthworm Jim SNES,,6.194921293,ebay_search_result
,Elite Soccer ,SNES,Elite Soccer SNES,,16.39749099,ebay_search_result
,Faceball 2000 ,SNES,Faceball 2000 SNES,,4.988393342,ebay_search_result
,Fatal Fury ,SNES,Fatal Fury SNES,,7.669566567,ebay_search_result
,FIFA International Soccer ,SNES,FIFA International Soccer SNES,,3.838311143,ebay_search_result
,Final Fantasy III ,SNES,Final Fantasy III SNES,,12.22756105,ebay_search_result
,Final Fantasy II ,SNES,Final Fantasy II SNES,,12.22756105,ebay_search_result
,Foreman for Real ,SNES,Foreman for Real SNES,,1.989712762,ebay_search_result
,Frogger ,SNES,Frogger SNES,,5.799801029,ebay_search_result
,Garry Kitchen&apos;s Super Battletank: War in the Gulf ,SNES,Garry Kitchen&apos;s Super Battletank: War in the Gulf SNES,,0,ebay_search_result
,My Aquarium,PlayStation 3,My Aquarium PlayStation 3,,0,ebay_search_result
,Gemfire ,SNES,Gemfire SNES,,10.2801826,ebay_search_result
,George Foreman&apos;s KO Boxing ,SNES,George Foreman&apos;s KO Boxing SNES,,0,ebay_search_result
,Goal! ,SNES,Goal! SNES,,6.413648583,ebay_search_result
,The Great Circus Mystery starring Mickey,,The Great Circus Mystery starring Mickey ,,700.1601648,ebay_search_result
,Hit the Ice: The Video Hockey League ,SNES,Hit the Ice: The Video Hockey League SNES,,0,ebay_search_result
,Home Alone 2: Lost in New York ,SNES,Home Alone 2: Lost in New York SNES,,2.991624862,ebay_search_result
,Home Alone ,SNES,Home Alone SNES,,2.991624862,ebay_search_result
,The Humans ,SNES,The Humans SNES,,3.887701176,ebay_search_result
,Ivan &apos;Ironman&apos; Stewart&apos;s Super Off Road ,SNES,Ivan &apos;Ironman&apos; Stewart&apos;s Super Off Road SNES,,0,ebay_search_result
,James Pond 2: Codename: RoboCod ,SNES,James Pond 2: Codename: RoboCod SNES,,0,ebay_search_result
,NASCAR 08,PlayStation 3,NASCAR 08 PlayStation 3,,0.987800662,ebay_search_result
,Jammit ,SNES,Jammit SNES,,9.489942073,ebay_search_result
,Joe,,Joe ,,0.987800662,ebay_search_result
,Jungle Strike ,SNES,Jungle Strike SNES,,10.00500956,ebay_search_result
,Ken Griffey Jr Presents Major League Baseball ,SNES,Ken Griffey Jr Presents Major League Baseball SNES,,12.00177804,ebay_search_result
,Kid Klown in Crazy Chase ,SNES,Kid Klown in Crazy Chase SNES,,4.00059268,ebay_search_result
,Killer Instinct ,SNES,Killer Instinct SNES,,7.994129642,ebay_search_result
,King Arthur,,King Arthur ,,2.413055902,ebay_search_result
,Kirby&apos;s Star Stacker ,SNES,Kirby&apos;s Star Stacker SNES,,0,ebay_search_result
,Krusty&apos;s Super Fun House ,SNES,Krusty&apos;s Super Fun House SNES,,0,ebay_search_result
,Lamborghini: American Challenge ,SNES,Lamborghini: American Challenge SNES,,6.660598748,ebay_search_result
,Naval Ops: Commander,PlayStation 3,Naval Ops: Commander PlayStation 3,,16.67266403,ebay_search_result
,Lemmings ,SNES,Lemmings SNES,,4.00059268,ebay_search_result
,The Lost Vikings ,SNES,The Lost Vikings SNES,,8.339859873,ebay_search_result
,Magic Boy ,SNES,Magic Boy SNES,,13.32825322,ebay_search_result
,Maui Mallard in Cold Shadow ,SNES,Maui Mallard in Cold Shadow SNES,,27.99709304,ebay_search_result
,Mega lo Mania ,SNES,Mega lo Mania SNES,,6.999273261,ebay_search_result
,Mega Man,,Mega Man ,,1.248862265,ebay_search_result
,Mickey&apos;s Ultimate Challenge ,SNES,Mickey&apos;s Ultimate Challenge SNES,,0,ebay_search_result
,Micro Machines ,SNES,Micro Machines SNES,,19.99590768,ebay_search_result
,Mighty Morphin Power Rangers ,SNES,Mighty Morphin Power Rangers SNES,,7.994129642,ebay_search_result
,The Miracle Piano Teaching System ,SNES,The Miracle Piano Teaching System SNES,,85.97393617,ebay_search_result
,NBA 09: The Inside,PlayStation 3,NBA 09: The Inside PlayStation 3,,2.998680581,ebay_search_result
,Mo Hawk,,Mo Hawk ,,0,ebay_search_result
,Monopoly ,SNES,Monopoly SNES,,1.799208348,ebay_search_result
,Mortal Kombat 3 ,SNES,Mortal Kombat 3 SNES,,6.399537145,ebay_search_result
,Mortal Kombat II ,SNES,Mortal Kombat II SNES,,7.726012319,ebay_search_result
,Mortal Kombat ,SNES,Mortal Kombat SNES,,6.999273261,ebay_search_result
,Mr. Do! ,SNES,Mr. Do! SNES,,27.99709304,ebay_search_result
,Mr. Nutz ,SNES,Mr. Nutz SNES,,21.83039463,ebay_search_result
,Ms. Pac-Man ,SNES,Ms. Pac-Man SNES,,4.00059268,ebay_search_result
,NBA Jam Tournament Edition ,SNES,NBA Jam Tournament Edition SNES,,18.78232401,ebay_search_result
,NBA Jam ,SNES,NBA Jam SNES,,4.254598565,ebay_search_result
,NBA 2K12,PlayStation 3,NBA 2K12 PlayStation 3,,0.987800662,ebay_search_result
,NHL 95 ,SNES,NHL 95 SNES,,3.993536961,ebay_search_result
,Nigel Mansell&apos;s World Championship Racing ,SNES,Nigel Mansell&apos;s World Championship Racing SNES,,0,ebay_search_result
,Nobunaga&apos;s Ambition: Lord of Darkness ,SNES,Nobunaga&apos;s Ambition: Lord of Darkness SNES,,0,ebay_search_result
,Nobunaga&apos;s Ambition ,SNES,Nobunaga&apos;s Ambition SNES,,0,ebay_search_result
,Olympic Summer Games ,SNES,Olympic Summer Games SNES,,2.497724531,ebay_search_result
,Pac-Attack ,SNES,Pac-Attack SNES,,1.114803604,ebay_search_result
,The Pagemaster ,SNES,The Pagemaster SNES,,9.990898122,ebay_search_result
,Paperboy 2 ,SNES,Paperboy 2 SNES,,5.404680764,ebay_search_result
,Phalanx ,SNES,Phalanx SNES,,3.887701176,ebay_search_result
,Pinball Dreams ,SNES,Pinball Dreams SNES,,4.79083321,ebay_search_result
,NBA 2K9,PlayStation 3,NBA 2K9 PlayStation 3,,0.987800662,ebay_search_result
,Pinball Fantasies ,SNES,Pinball Fantasies SNES,,12.77085141,ebay_search_result
,Pinocchio ,SNES,Pinocchio SNES,,9.962675246,ebay_search_result
,Pipe Dream ,SNES,Pipe Dream SNES,,11.26092754,ebay_search_result
,The Pirates of Dark Water ,SNES,The Pirates of Dark Water SNES,,75.01640455,ebay_search_result
,Pit-Fighter ,SNES,Pit-Fighter SNES,,5.990305442,ebay_search_result
,Pitfall: The Mayan Adventure ,SNES,Pitfall: The Mayan Adventure SNES,,5.200064913,ebay_search_result
,Porky Pig&apos;s Haunted Holiday ,SNES,Porky Pig&apos;s Haunted Holiday SNES,,0,ebay_search_result
,Prehistorik Man ,SNES,Prehistorik Man SNES,,18.8528812,ebay_search_result
,Primal Rage ,SNES,Primal Rage SNES,,7.994129642,ebay_search_result
,Prince of Persia ,SNES,Prince of Persia SNES,,3.337355093,ebay_search_result
,Need for Speed: Carbon,PlayStation 3,Need for Speed: Carbon PlayStation 3,,6.999273261,ebay_search_result
,Pro Sport Hockey ,SNES,Pro Sport Hockey SNES,,9.969730965,ebay_search_result
,R-Type III: The Third Lightning ,SNES,R-Type III: The Third Lightning SNES,,10.26607116,ebay_search_result
,Race Drivin&apos; ,SNES,Race Drivin&apos; SNES,,2.998680581,ebay_search_result
,Riddick Bowe Boxing ,SNES,Riddick Bowe Boxing SNES,,4.953114747,ebay_search_result
,Rock n&apos; Roll Racing ,SNES,Rock n&apos; Roll Racing SNES,,0,ebay_search_result
,Roger Clemens&apos; MVP Baseball ,SNES,Roger Clemens&apos; MVP Baseball SNES,,0,ebay_search_result
,Samurai Shodown ,SNES,Samurai Shodown SNES,,9.990898122,ebay_search_result
,Shadowrun ,SNES,Shadowrun SNES,,27.99709304,ebay_search_result
,Shaq Fu ,SNES,Shaq Fu SNES,,4.988393342,ebay_search_result
,Side Pocket ,SNES,Side Pocket SNES,,4.988393342,ebay_search_result
,Cocoto: Kart Racer ,PlayStation 2,Cocoto: Kart Racer PlayStation 2,,6.681765905,ebay_search_result
,Need for Speed: Most Wanted,PlayStation 3,Need for Speed: Most Wanted PlayStation 3,,1.270029422,ebay_search_result
,SimCity 2000 ,SNES,SimCity 2000 SNES,,20.0029634,ebay_search_result
,Soccer Kid ,SNES,Soccer Kid SNES,,14.45011254,ebay_search_result
,Space Invaders ,SNES,Space Invaders SNES,,1.248862265,ebay_search_result
,Spider-Man / X-Men: Arcade&apos;s Revenge ,SNES,Spider-Man / X-Men: Arcade&apos;s Revenge SNES,,0,ebay_search_result
,Star Trek: Deep Space Nine - Crossroads of Time ,SNES,Star Trek: Deep Space Nine - Crossroads of Time SNES,,14.9934029,ebay_search_result
,Stargate ,SNES,Stargate SNES,,7.704845162,ebay_search_result
,Street Fighter II: The World Warrior ,SNES,Street Fighter II: The World Warrior SNES,,8.001185361,ebay_search_result
,Street Racer ,SNES,Street Racer SNES,,10.21668113,ebay_search_result
,Super Baseball 2020 ,SNES,Super Baseball 2020 SNES,,9.899173775,ebay_search_result
,Super Dropzone: Intergalactic Rescue Mission ,SNES,Super Dropzone: Intergalactic Rescue Mission SNES,,0,ebay_search_result
,Need for Speed: ProStreet,PlayStation 3,Need for Speed: ProStreet PlayStation 3,,4.988393342,ebay_search_result
,Super Ghouls &apos;N Ghosts ,SNES,Super Ghouls &apos;N Ghosts SNES,,0,ebay_search_result
,Super Slap Shot ,SNES,Super Slap Shot SNES,,3.746586796,ebay_search_result
,Super Star Wars: Return of the Jedi ,SNES,Super Star Wars: Return of the Jedi SNES,,7.069830451,ebay_search_result
,Tales of Phantasia ,SNES,Tales of Phantasia SNES,,19.31150294,ebay_search_result
,Terminator 2: Judgment Day ,SNES,Terminator 2: Judgment Day SNES,,15.995315,ebay_search_result
,Tetris 2 ,SNES,Tetris 2 SNES,,6.999273261,ebay_search_result
,Tetris Attack ,SNES,Tetris Attack SNES,,4.988393342,ebay_search_result
,Thomas the Tank Engine,,Thomas the Tank Engine ,,1.28414086,ebay_search_result
,Tin Star ,SNES,Tin Star SNES,,9.990898122,ebay_search_result
,Top Gear ,SNES,Top Gear SNES,,4.797888929,ebay_search_result
,Need for Speed: Shift,PlayStation 3,Need for Speed: Shift PlayStation 3,,0.014111438,ebay_search_result
,Total Carnage ,SNES,Total Carnage SNES,,3.838311143,ebay_search_result
,Ultima: Runes of Virtue II ,SNES,Ultima: Runes of Virtue II SNES,,18.93049411,ebay_search_result
,Ultimate Mortal Kombat 3 ,SNES,Ultimate Mortal Kombat 3 SNES,,12.11466955,ebay_search_result
,Urban Strike ,SNES,Urban Strike SNES,,0.987800662,ebay_search_result
,Wayne&apos;s World ,SNES,Wayne&apos;s World SNES,,0,ebay_search_result
,WildSnake ,SNES,WildSnake SNES,,5.404680764,ebay_search_result
,Wordtris ,SNES,Wordtris SNES,,2.991624862,ebay_search_result
,WWF Raw ,SNES,WWF Raw SNES,,8.734980138,ebay_search_result
,Yoshi&apos;s Cookie ,SNES,Yoshi&apos;s Cookie SNES,,20.0029634,ebay_search_result
,Zero the Kamikaze Squirrel ,SNES,Zero the Kamikaze Squirrel SNES,,83.46915592,ebay_search_result
,NFL Head Coach 09,PlayStation 3,NFL Head Coach 09 PlayStation 3,,4.543883044,ebay_search_result
,Zool ,SNES,Zool SNES,,15.00045862,ebay_search_result
,Zoop ,SNES,Zoop SNES,,2.991624862,ebay_search_result
,Magical Drop III,Nintendo Switch,Magical Drop III Nintendo Switch,,0,ebay_search_result
,Game,,Game ,,1.0019121,ebay_search_result
,Active Life: Outdoor Challenge,Nintendo Switch,Active Life: Outdoor Challenge Nintendo Switch,,6.900493195,ebay_search_result
,Aero Fighters 2,Nintendo Switch,Aero Fighters 2 Nintendo Switch,,0,ebay_search_result
,Avenging Spirit,Nintendo Switch,Avenging Spirit Nintendo Switch,,0,ebay_search_result
,Bad Dudes,Nintendo Switch,Bad Dudes Nintendo Switch,,0,ebay_search_result
,Balloon Fight,Nintendo Switch,Balloon Fight Nintendo Switch,,0,ebay_search_result
,Baseball,Nintendo Switch,Baseball Nintendo Switch,,8.001185361,ebay_search_result
,NHL 2K10,PlayStation 3,NHL 2K10 PlayStation 3,,1.114803604,ebay_search_result
,Breath of Fire II,Nintendo Switch,Breath of Fire II Nintendo Switch,,0,ebay_search_result
,Breath of Fire,Nintendo Switch,Breath of Fire Nintendo Switch,,0,ebay_search_result
,Bubble Bobble,Nintendo Switch,Bubble Bobble Nintendo Switch,,30.76999062,ebay_search_result
,Bust-A-Move Again,Nintendo Switch,Bust-A-Move Again Nintendo Switch,,0,ebay_search_result
,Castlevania,Nintendo Switch,Castlevania Nintendo Switch,,15.52258183,ebay_search_result
,Clu Clu Land,Nintendo Switch,Clu Clu Land Nintendo Switch,,36.56979164,ebay_search_result
,Commander Keen: Keen Dreams,Nintendo Switch,Commander Keen: Keen Dreams Nintendo Switch,,0,ebay_search_result
,Crystalis,Nintendo Switch,Crystalis Nintendo Switch,,0,ebay_search_result
,Dig Dug,Nintendo Switch,Dig Dug Nintendo Switch,,42.39075983,ebay_search_result
